date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:49:40	941/941	---M--	200	added ('OK')	image/png	etag:%225ee893c0-3ad%22	https://transvelo.github.io/electro-html/assets/images/footer/payment-icon/3.png	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/images/footer/payment-icon/3.png	(from https://transvelo.github.io/electro-html/home.html)
19:49:41	3784/3784	---M--	200	added ('OK')	image/png	etag:%225ee893c0-ec8%22	https://transvelo.github.io/electro-html/assets/images/footer/payment-icon/4.png	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/images/footer/payment-icon/4.png	(from https://transvelo.github.io/electro-html/home.html)
19:49:42	1047/1047	---M--	200	added ('OK')	image/png	etag:%225ee893c0-417%22	https://transvelo.github.io/electro-html/assets/images/footer/payment-icon/5.png	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/images/footer/payment-icon/5.png	(from https://transvelo.github.io/electro-html/home.html)
19:49:43	179109/179109	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-2bba5%22	http://transvelo.github.io/electro-html/about.html	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/about.html	(from https://transvelo.github.io/electro-html/home.html)
19:49:44	166268/166268	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-2897c%22	http://transvelo.github.io/electro-html/contact-v1.html	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/contact-v1.html	(from https://transvelo.github.io/electro-html/home.html)
19:49:45	164045/164045	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-280cd%22	http://transvelo.github.io/electro-html/contact-v2.html	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/contact-v2.html	(from https://transvelo.github.io/electro-html/home.html)
19:49:46	174268/174268	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-2a8bc%22	http://transvelo.github.io/electro-html/faq.html	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/faq.html	(from https://transvelo.github.io/electro-html/home.html)
19:49:47	171639/171639	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-29e77%22	http://transvelo.github.io/electro-html/store-directory.html	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/store-directory.html	(from https://transvelo.github.io/electro-html/home.html)
19:49:48	161225/161225	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-275c9%22	http://transvelo.github.io/electro-html/terms-and-conditions.html	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/terms-and-conditions.html	(from https://transvelo.github.io/electro-html/home.html)
19:49:49	158899/158899	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-26cb3%22	http://transvelo.github.io/electro-html/404.html	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/404.html	(from https://transvelo.github.io/electro-html/home.html)
19:49:50	182212/182212	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-2c7c4%22	http://transvelo.github.io/electro-html/blog-v3.html	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/blog-v3.html	(from https://transvelo.github.io/electro-html/home.html)
19:49:51	178563/178563	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-2b983%22	http://transvelo.github.io/electro-html/blog-single.html	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/blog-single.html	(from https://transvelo.github.io/electro-html/home.html)
19:49:52	179914/179914	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-2beca%22	http://transvelo.github.io/electro-html/blog-fw.html	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/blog-fw.html	(from https://transvelo.github.io/electro-html/home.html)
19:49:53	422127/422127	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-670ef%22	http://transvelo.github.io/electro-html/shop-fw.html	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/shop-fw.html	(from https://transvelo.github.io/electro-html/home.html)
19:49:55	431613/431613	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-695fd%22	http://transvelo.github.io/electro-html/shop-right-side-bar.html	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/shop-right-side-bar.html	(from https://transvelo.github.io/electro-html/home.html)
19:49:57	228133/228133	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-37b25%22	http://transvelo.github.io/electro-html/single-product-extended.html	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/single-product-extended.html	(from https://transvelo.github.io/electro-html/home.html)
19:49:57	234309/234309	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-39345%22	http://transvelo.github.io/electro-html/single-product-sidebar.html	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/single-product-sidebar.html	(from https://transvelo.github.io/electro-html/home.html)
19:49:59	194678/194678	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-2f876%22	http://transvelo.github.io/electro-html/cat-3-col.html	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/cat-3-col.html	(from https://transvelo.github.io/electro-html/home.html)
19:49:59	194581/194581	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-2f815%22	http://transvelo.github.io/electro-html/cat-4-col.html	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/cat-4-col.html	(from https://transvelo.github.io/electro-html/home.html)
19:50:01	182598/182598	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-2c946%22	http://transvelo.github.io/electro-html/cat-4-fw.html	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/cat-4-fw.html	(from https://transvelo.github.io/electro-html/home.html)
19:50:01	185429/185429	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-2d455%22	http://transvelo.github.io/electro-html/product-category-6-column.html	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/product-category-6-column.html	(from https://transvelo.github.io/electro-html/home.html)
19:50:10	23217/23217	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-5ab1%22	https://transvelo.github.io/electro-html/assets/js/tether.min.js	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/js/tether.min.js	(from https://transvelo.github.io/electro-html/home.html)
19:50:12	44832/44832	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-af20%22	https://transvelo.github.io/electro-html/assets/js/bootstrap.min.js	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/js/bootstrap.min.js	(from https://transvelo.github.io/electro-html/home.html)
19:50:12	1722/1722	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-6ba%22	https://transvelo.github.io/electro-html/assets/js/bootstrap-hover-dropdown.min.js	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/js/bootstrap-hover-dropdown.min.js	(from https://transvelo.github.io/electro-html/home.html)
19:50:14	41420/41420	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-a1cc%22	https://transvelo.github.io/electro-html/assets/js/owl.carousel.min.js	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/js/owl.carousel.min.js	(from https://transvelo.github.io/electro-html/home.html)
19:50:14	1916/1916	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-77c%22	https://transvelo.github.io/electro-html/assets/js/echo.min.js	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/js/echo.min.js	(from https://transvelo.github.io/electro-html/home.html)
19:50:15	8183/8183	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-1ff7%22	https://transvelo.github.io/electro-html/assets/js/wow.min.js	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/js/wow.min.js	(from https://transvelo.github.io/electro-html/home.html)
19:50:16	3513/3513	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-db9%22	https://transvelo.github.io/electro-html/assets/js/jquery.easing.min.js	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/js/jquery.easing.min.js	(from https://transvelo.github.io/electro-html/home.html)
19:50:17	8839/8839	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-2287%22	https://transvelo.github.io/electro-html/assets/js/jquery.waypoints.min.js	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/js/jquery.waypoints.min.js	(from https://transvelo.github.io/electro-html/home.html)
19:50:18	54791/54791	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-d607%22	https://transvelo.github.io/electro-html/assets/js/electro.js	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/js/electro.js	(from https://transvelo.github.io/electro-html/home.html)
19:50:19	2719/2719	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-a9f%22	https://transvelo.github.io/electro-html/switchstylesheet/switchstylesheet.js	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/switchstylesheet/switchstylesheet.js	(from https://transvelo.github.io/electro-html/home.html)
19:50:21	70807/70807	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225ee893c0-11497%22	https://transvelo.github.io/electro-html/assets/fonts/fontawesome-webfont.eot?v=4.5.0	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/fonts/fontawesome-webfont3295.eot	(from https://transvelo.github.io/electro-html/assets/css/font-awesome.min.css)
19:50:21	70807/70807	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225ee893c0-11497%22	https://transvelo.github.io/electro-html/assets/fonts/fontawesome-webfont.eot?	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/fonts/fontawesome-webfontd41d.eot	(from https://transvelo.github.io/electro-html/assets/css/font-awesome.min.css)
19:50:22	66624/66624	---M--	200	added ('OK')	font/woff2	etag:%225ee893c0-10440%22	https://transvelo.github.io/electro-html/assets/fonts/fontawesome-webfont.woff2?v=4.5.0	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/fonts/fontawesome-webfont3295.woff2	(from https://transvelo.github.io/electro-html/assets/css/font-awesome.min.css)
19:50:24	83588/83588	---M--	200	added ('OK')	font/woff	etag:%225ee893c0-14684%22	https://transvelo.github.io/electro-html/assets/fonts/fontawesome-webfont.woff?v=4.5.0	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/fonts/fontawesome-webfont3295.woff	(from https://transvelo.github.io/electro-html/assets/css/font-awesome.min.css)
19:50:24	142072/142072	---M-Z	200	added ('OK')	font/ttf	etag:W/%225ee893c0-22af8%22	https://transvelo.github.io/electro-html/assets/fonts/fontawesome-webfont.ttf?v=4.5.0	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/fonts/fontawesome-webfont3295.ttf	(from https://transvelo.github.io/electro-html/assets/css/font-awesome.min.css)
19:50:26	366270/366270	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225ee893c0-596be%22	https://transvelo.github.io/electro-html/assets/fonts/fontawesome-webfont.svg?v=4.5.0	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/fonts/fontawesome-webfont3295.svg	(from https://transvelo.github.io/electro-html/assets/css/font-awesome.min.css)
19:50:26	8334/8334	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225ee893c0-208e%22	https://transvelo.github.io/electro-html/assets/fonts/font-electro.eot	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/fonts/font-electro.eot	(from https://transvelo.github.io/electro-html/assets/css/font-electro.css)
19:50:27	8334/8334	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225ee893c0-208e%22	https://transvelo.github.io/electro-html/assets/fonts/font-electro.eot?	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/fonts/font-electrod41d.eot	(from https://transvelo.github.io/electro-html/assets/css/font-electro.css)
19:50:28	5392/5392	---M--	200	added ('OK')	font/woff	etag:%225ee893c0-1510%22	https://transvelo.github.io/electro-html/assets/fonts/font-electro.woff	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/fonts/font-electro.woff	(from https://transvelo.github.io/electro-html/assets/css/font-electro.css)
19:50:29	8140/8140	---M-Z	200	added ('OK')	font/ttf	etag:W/%225ee893c0-1fcc%22	https://transvelo.github.io/electro-html/assets/fonts/font-electro.ttf	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/fonts/font-electro.ttf	(from https://transvelo.github.io/electro-html/assets/css/font-electro.css)
19:50:30	16743/16743	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225ee893c0-4167%22	https://transvelo.github.io/electro-html/assets/fonts/font-electro.svg	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/fonts/font-electro.svg	(from https://transvelo.github.io/electro-html/assets/css/font-electro.css)
19:50:31	885/885	---M--	200	added ('OK')	image/gif	etag:%225ee893c0-375%22	https://transvelo.github.io/electro-html/assets/images/ajax-loader.gif	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/images/ajax-loader.gif	(from https://transvelo.github.io/electro-html/assets/css/style.css)
19:50:32	1676/1676	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225ee893c0-68c%22	https://transvelo.github.io/electro-html/assets/fonts/star.eot	/Users/thiemdao/Desktop/project/theme/electro-html/transvelo.github.io/electro-html/assets/fonts/star.eot	(from https://transvelo.github.io/electro-html/assets/css/style.css)
